sample_idx,original_class,original_class_name,target_class,target_class_name,predicted_class,predicted_class_name,subject_id,injured_leg,valid,confidence,iterations,time_seconds,imu_l2,imu_l1,imu_changed_pct,imu_channels_changed,sensor_groups_changed,modality_groups_changed,changed_sensor_groups,changed_modality_groups,imu_temporal_grad
640,5,Leg Extension - Lifting limb,3,Leg Extension - Correct,5,Leg Extension - Lifting limb,6,left,False,0.011866447515785694,1405,18.563251495361328,67.67530704800448,6845.860392191087,74.91919617762788,36,7,12,RF_R; Ham_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_acc; Gast_R_acc; RF_L_acc; RF_L_gyr; Ham_L_acc; Ham_L_gyr; TA_L_acc; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.03775947469445621
295,5,Leg Extension - Lifting limb,3,Leg Extension - Correct,3,Leg Extension - Correct,28,right,True,0.9736261367797852,500,6.560791730880737,63.26540845413767,3476.88143022572,16.57532321528949,23,7,9,RF_R; Ham_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_acc; Gast_R_acc; RF_L_acc; Ham_L_acc; Ham_L_gyr; TA_L_acc; Gast_L_acc,0.011584900248175448
484,1,Squat - Weight transfer,0,Squat - Correct,0,Squat - Correct,4,right,True,0.7023383975028992,500,6.9812633991241455,13.538831527937978,177.9969782257637,0.6675098369870713,6,4,4,RF_R; Ham_R; TA_R; RF_L,RF_R_gyr; Ham_R_acc; TA_R_acc; RF_L_gyr,0.0008101592762508232
675,7,Walking - No full extension,6,Walking - Correct,6,Walking - Correct,6,left,True,0.9901058077812195,500,6.57291841506958,59.01667179323566,1266.4875812633327,2.020095559302979,23,7,11,RF_R; Ham_R; TA_R; Gast_R; Ham_L; TA_L; Gast_L,RF_R_gyr; Ham_R_gyr; TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr; Ham_L_acc; TA_L_acc; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.011460992851242722
291,5,Leg Extension - Lifting limb,3,Leg Extension - Correct,3,Leg Extension - Correct,28,right,True,0.950052797794342,500,6.451758623123169,51.84794174382917,2229.460134665869,7.3145025295109605,10,6,6,RF_R; Ham_R; Gast_R; RF_L; TA_L; Gast_L,RF_R_acc; Ham_R_acc; Gast_R_acc; RF_L_acc; TA_L_acc; Gast_L_acc,0.0055734744907159845
565,7,Walking - No full extension,6,Walking - Correct,6,Walking - Correct,4,right,True,0.8761672973632812,500,6.722781658172607,49.29791587876231,765.1341806520886,1.0539629005059024,18,6,10,RF_R; Ham_R; TA_R; Gast_R; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_gyr; TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.007554475020699696
61,4,Leg Extension - Limited ROM,3,Leg Extension - Correct,3,Leg Extension - Correct,21,right,True,0.8907128572463989,500,6.393970727920532,30.32688160448895,442.4659829908913,0.8291174817313097,6,2,4,TA_R; Gast_R,TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr,0.0015524724765735537
504,2,Squat - Injured leg forward,0,Squat - Correct,0,Squat - Correct,4,right,True,0.7703821659088135,500,6.557278633117676,23.92956629449119,363.6639651909459,0.9310005621135469,6,5,5,RF_R; Gast_R; RF_L; Ham_L; TA_L,RF_R_gyr; Gast_R_acc; RF_L_gyr; Ham_L_gyr; TA_L_acc,0.0019131345880309706
301,5,Leg Extension - Lifting limb,3,Leg Extension - Correct,3,Leg Extension - Correct,28,right,True,0.8730849623680115,500,6.519628047943115,46.70196370620735,1859.354061104279,6.225407532321529,11,6,7,RF_R; Ham_R; Gast_R; RF_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_acc; Gast_R_acc; RF_L_acc; TA_L_acc; Gast_L_acc,0.004430375706570702
563,7,Walking - No full extension,6,Walking - Correct,6,Walking - Correct,4,right,True,0.9077600836753845,500,6.4939916133880615,52.5215883101114,892.7732430318854,1.1734120292299044,19,7,12,RF_R; Ham_R; TA_R; Gast_R; Ham_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_gyr; TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr; Ham_L_acc; TA_L_acc; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.0074796642648822815
671,7,Walking - No full extension,6,Walking - Correct,6,Walking - Correct,6,left,True,0.7584067583084106,500,6.442188501358032,36.92592269789661,403.3486451298487,0.5199550309162451,11,5,8,RF_R; TA_R; Gast_R; TA_L; Gast_L,RF_R_acc; RF_R_gyr; TA_R_acc; TA_R_gyr; Gast_R_gyr; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.005738893844550897
627,4,Leg Extension - Limited ROM,3,Leg Extension - Correct,3,Leg Extension - Correct,6,left,True,0.901842474937439,500,6.377113580703735,25.11447406639484,437.9457210227401,1.2542158516020236,3,3,3,TA_R; TA_L; Gast_L,TA_R_acc; TA_L_acc; Gast_L_acc,0.000650078630856343
676,7,Walking - No full extension,6,Walking - Correct,6,Walking - Correct,6,left,True,0.8430009484291077,500,6.269298076629639,42.93696545819083,627.1425554231262,0.916947723440135,17,5,10,RF_R; TA_R; Gast_R; TA_L; Gast_L,RF_R_acc; RF_R_gyr; TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr; TA_L_acc; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.007101188239353012
297,5,Leg Extension - Lifting limb,3,Leg Extension - Correct,3,Leg Extension - Correct,28,right,True,0.9575391411781311,500,6.166267156600952,48.51870980644334,1717.8157309617882,5.150365373805508,9,6,6,RF_R; Ham_R; Gast_R; RF_L; Ham_L; TA_L,RF_R_acc; Ham_R_acc; Gast_R_acc; RF_L_acc; Ham_L_acc; TA_L_acc,0.003010118220949312
421,5,Leg Extension - Lifting limb,3,Leg Extension - Correct,5,Leg Extension - Lifting limb,30,left,False,0.00024974404368549585,1389,17.417884349822998,76.62372169388682,8177.151260488073,74.97540753232153,36,7,12,RF_R; Ham_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_acc; Gast_R_acc; RF_L_acc; RF_L_gyr; Ham_L_acc; Ham_L_gyr; TA_L_acc; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.04407550501518002
282,5,Leg Extension - Lifting limb,3,Leg Extension - Correct,3,Leg Extension - Correct,28,right,True,0.9996366500854492,500,6.358824253082275,72.1889204484978,5151.60783659909,29.62338392355256,26,7,9,RF_R; Ham_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_acc; Gast_R_acc; RF_L_acc; Ham_L_acc; Ham_L_gyr; TA_L_acc; Gast_L_gyr,0.01202504718140638
66,4,Leg Extension - Limited ROM,3,Leg Extension - Correct,3,Leg Extension - Correct,21,right,True,0.9663892984390259,500,6.183761358261108,42.80939238108452,846.4979067460278,1.6722878021360317,6,2,4,TA_R; Gast_R,TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr,0.0018592778459733312
519,4,Leg Extension - Limited ROM,3,Leg Extension - Correct,3,Leg Extension - Correct,4,right,True,0.7848684191703796,500,6.2135009765625,46.28203526365601,925.9789887963706,1.5212197863968522,5,2,3,TA_R; Gast_R,TA_R_acc; Gast_R_acc; Gast_R_gyr,0.0014948572243975971
442,8,Walking - Hip abduction,6,Walking - Correct,6,Walking - Correct,30,left,True,0.8582893013954163,500,6.269704341888428,57.86269746448649,877.9075280068098,1.0153175941540191,19,8,10,RF_R; Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_gyr; Ham_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr; RF_L_gyr; Ham_L_gyr; TA_L_acc; Gast_L_acc; Gast_L_gyr,0.008362858382044234
434,8,Walking - Hip abduction,6,Walking - Correct,6,Walking - Correct,30,left,True,0.8269835114479065,500,6.295556545257568,60.45596326579254,1373.4720623494475,2.374929735806633,30,8,11,RF_R; Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_acc; RF_R_gyr; Ham_R_acc; TA_R_acc; TA_R_gyr; Gast_R_gyr; RF_L_gyr; Ham_L_gyr; TA_L_acc; Gast_L_acc; Gast_L_gyr,0.012624348538348991
648,5,Leg Extension - Lifting limb,3,Leg Extension - Correct,3,Leg Extension - Correct,6,left,True,0.8524374961853027,500,6.237508058547974,33.060927631244866,819.6804843813366,3.0002810567734683,20,6,10,Ham_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,Ham_R_acc; Gast_R_acc; RF_L_acc; RF_L_gyr; Ham_L_acc; Ham_L_gyr; TA_L_acc; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.003998699073492829
672,7,Walking - No full extension,6,Walking - Correct,6,Walking - Correct,6,left,True,0.831598699092865,500,6.297959804534912,33.23469478176448,397.3343532160362,0.6253513209668352,14,5,8,RF_R; TA_R; Gast_R; TA_L; Gast_L,RF_R_acc; RF_R_gyr; TA_R_acc; TA_R_gyr; Gast_R_gyr; TA_L_gyr; Gast_L_acc; Gast_L_gyr,0.006109872708388098
440,8,Walking - Hip abduction,6,Walking - Correct,6,Walking - Correct,30,left,True,0.8847510814666748,500,6.175621509552002,59.52914039106016,1185.4268788393965,1.6195896571107364,19,8,11,RF_R; Ham_R; TA_R; Gast_R; RF_L; Ham_L; TA_L; Gast_L,RF_R_gyr; Ham_R_acc; TA_R_acc; TA_R_gyr; Gast_R_acc; Gast_R_gyr; RF_L_gyr; Ham_L_gyr; TA_L_acc; Gast_L_acc; Gast_L_gyr,0.011790954026310361
